DATESTAMP,COLOR,HHID,UNIQUE_HHID,HAVEPHONE,SPOUSEMOBILE,NUMOTHERPHONES,PRIMARYCOOK,AGE,FUEL,KNOWLUNCH,LUNCHYESTERDAY,WOODLASTWEEK,WOODLASTMONTH,GATHERWOODWEEK,GATHERLASTMONTH,VEHICLE,STOVES,DECISIONS,NOTES,DATESURVEY,PARISH,DATE,GROUP,MAXBID,MAXBIDNOVEL,SALE_DATE,SERIALNUMBER,PAID_PRICE,GENDER,STATUS,INCOME,HOWPAID,MAINEMPLOYER,TIMEEMPLOYED,HAVEPHONE1,SPOUSEMOBILE1,COWS,HOWMANYCOWS,VEHICLE1,TV,RADIO,FUEL1,WOODLASTWEEK1,WOODLASTMONTH1,GATHERWOODWEEK1,GATHERLASTMONTH1,STOVES1,PRIMARYCOOK1,PRIMARYCOOK2,DECISIONS1,DECISIONS2,TYPICALNUMEATING,WINNING_AMOUNT,WIN_TRADITIONAL_OFFER,WIN_NOVEL_OFFER,DEPOSIT_ON_SALES_DAY,PAID_IN_FULL,BALANCE_DUE_AFTER_SALES_MEETING,TOTAL_COLLECTED,RETURNED,DEFAULT,PAYMENT_COMPLETE,AMOUNT_REFUNDED,NOTES_WINNERS,DATE_SALE,FORECASTED_COLLECTION,ACTUAL_COLLECTION,FEMALE,HAVEPHONE2,VEHICLE_DISCRETE,BICYCLE_DUMMY,CAR_DUMMY,MOTORCYCLE_DUMMY,RADIO_DUMMY,BUYWOOD_DUMMY,GATHERWOOD_DUMMY,RESPONDENT_PRIMARY_COOK,HH_PHONES,WOOD,MARRIED1,MARRIED,TIME_EMPLOYED,WIFECOOK,JOINTDECISION,TSF_PRIMARY,SELFEMPLOYED
2/21/12 11:50,Orange,J,160,Yes,No,,Respondent,35,Wood,Yes,3,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,21-Feb-12,Bwengure,2/21/12,Saves Time and Money,5000,5000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,Seasonal,Participant owns phone,Spouse does not own phone,No,,Bicycle,No,No,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
2/21/12 12:02,Yellow,G,153,Yes,,,Respondent,41,Wood,Yes,2,Yes,Yes,No,No,None,None,Respondent,none,21-Feb-12,Bwengure,2/21/12,Improves Health,10000,20000,,,,Female,Widow or Widower,Yes,Cash only,Self-employed,All year,Participant owns phone,,No,,None,No,Yes,Wood,Yes,Yes,No,No,None,Respondent,Wife,Respondent,Wife,No we had less than usual,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1
2/21/12 12:24,Pink,Q,181,Yes,Yes I can enter the phone number,,Respondent,26,Charcoal,Yes,2,No,No,No,No,None,Charcoal Stove,Respondent & Spouse Jointly,no,21-Feb-12,Bwengure,2/21/12,"Time, Money and Health",5000,5000,,,,Female,Married (monogamous),Yes,Cash only,Non-family member,All year,Participant owns phone,Spouse owns phone,Yes,6-10 cows,None,No,Yes,Charcoal,No,No,No,No,Charcoal Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0
2/21/12 12:53,Pink,U,190,Yes,No,,Respondent,38,Wood,Yes,3,No,No,Yes,Yes,None,None,Spouse,no,21-Feb-12,Bwengure,2/21/12,"Time, Money and Health",40000,30000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,0,1,1,2,1,1,1,1,1,0,1,1
2/21/12 13:12,White,P,179,Yes,Yes I can enter the phone number,,Respondent,40,Wood,Yes,4,No,No,Yes,Yes,Bicycle,Other type of fuel efficient wood stove,Respondent & Spouse Jointly,ok,21-Feb-12,Bwengure,2/21/12,No Message,30000,40000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,6-10 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Other,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1
2/21/12 12:23,Orange,Y,201,Yes,Yes I can enter the phone number,,Respondent,31,Wood,Yes,4,No,No,Yes,Yes,Bicycle,None,Spouse,none,21-Feb-12,Bwengure,2/21/12,Saves Time and Money,5000,50000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,Seasonal,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,No we had more than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0
2/21/12 11:54,Orange,U,189,Yes,Yes I can enter the phone number,,Respondent,36,Wood,Yes,3,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,21-Feb-12,Bwengure,2/21/12,Saves Time and Money,10000,15000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
2/21/12 11:47,Pink,T,186,Yes,Yes I can enter the phone number,,Spouse,30,Wood,Yes,8,Yes,Yes,Yes,Yes,Bicycle|Motorcycle,None,Spouse,no,21-Feb-12,Bwengure,2/21/12,"Time, Money and Health",6000,10000,,,,Male,Married (polygamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse owns phone,No,,Motorcycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Spouse,Wife,Spouse,Wife,No we had less than usual,,,,,,,,,,,,,,,,0,1,Bicycle|Motorcycle,1,0,1,1,1,1,0,2,1,0,1,0,1,0,1,1
2/2/12 10:40,Yellow,C,216,Yes,No,,Spouse,67,Wood,Yes,10,No,No,Yes,Yes,None,Built-in Mud Stove,Respondent & Spouse Jointly,ok,2-Feb-12,Kabarama,2/2/12,Improves Health,20000,20000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,1,None,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1
2/2/12 11:18,Orange,A,206,Yes,Yes but I don`t know the phone number,,Respondent,45,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Spouse,none,2-Feb-12,Kabarama,2/2/12,Saves Time and Money,20000,40000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,Seasonal,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0
2/2/12 11:09,Yellow,E,222,No,No,,Spouse,30,Wood,Yes,5,No,No,Yes,Yes,None,Built-in Mud Stove,Respondent,none,2-Feb-12,Kabarama,2/2/12,Improves Health,40000,20000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Spouse,Wife,Respondent,Husband,Yes,,,,,,,,,,,,,,,,0,0,None,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1
2/2/12 12:34,White,Q,256,Yes,Yes I can enter the phone number,,Spouse,27,Wood,Yes,3,No,No,Yes,Yes,Bicycle,Charcoal Stove,Respondent & Spouse Jointly,ok,2-Feb-12,Kabarama,2/2/12,No Message,8000,8000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Charcoal Stove,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1
2/2/12 10:49,White,Y,277,No,Yes but I don`t know the phone number,,Respondent,40,Wood,Yes,7,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,ok,2-Feb-12,Kabarama,2/2/12,No Message,6000,10000,,,,Female,Married (polygamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
2/2/12 10:40,White,O,250,Yes,No,,Spouse,30,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Respondent,ok,2-Feb-12,Kabarama,2/2/12,No Message,20000,20000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,Yes,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1
2/2/12 12:38,Orange,B,210,Yes,No,,Spouse,28,Wood,No,,Yes,Yes,Yes,Yes,Bicycle,Charcoal Stove,Respondent,none,2-Feb-12,Kabarama,2/2/12,Saves Time and Money,10000,20000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,Yes,Yes,Yes,Yes,Charcoal Stove,Spouse,Wife,Respondent,Husband,,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1
2/2/12 12:59,Yellow,G,230,Yes,No,,Spouse,50,Wood,Yes,4,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,2-Feb-12,Kabarama,2/2/12,Improves Health,20000,25000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
2/2/12 11:50,Yellow,F,226,Yes,Yes but I don`t know the phone number,,Respondent,39,Wood,Yes,22,No,Yes,Yes,Yes,Motorcycle,None,Respondent & Spouse Jointly,none,2-Feb-12,Kabarama,2/2/12,Improves Health,30000,40000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Motorcycle,Yes,Yes,Wood,No,Yes,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had more than usual,,,,,,,,,,,,,,,,1,1,Motorcycle,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2/2/12 12:22,White,E,221,No,,,Other,20,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,Good reply,2-Feb-12,Kabarama,2/2/12,No Message,45000,45000,,,,Male,Single (never married),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Other,Other,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,0,Bicycle,1,0,0,1,0,1,0,2,1,0,0,1,0,1,1,1
2/2/12 10:23,Yellow,X,276,Yes,Yes but I don`t know the phone number,,Respondent,35,Wood,Yes,4,Yes,No,Yes,Yes,None,Built-in Mud Stove,Respondent & Spouse Jointly,none,2-Feb-12,Kabarama,2/2/12,Improves Health,20000,20000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,All year,Participant owns phone,Spouse owns phone,No,,None,No,Yes,Wood,Yes,No,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
2/2/12 11:19,White,W,272,Yes,No,,Respondent,63,Wood,Yes,6,No,No,Yes,Yes,Motorcycle,Built-in Mud Stove,Respondent & Spouse Jointly,Interesting,2-Feb-12,Kabarama,2/2/12,No Message,10000,10000,,,,Female,Married (polygamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Motorcycle,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Motorcycle,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1
2/2/12 10:46,Yellow,Q,257,No,No,,Respondent,20,Wood,Yes,2,No,No,Yes,Yes,Bicycle,Charcoal Stove,Respondent & Spouse Jointly,none,2-Feb-12,Kabarama,2/2/12,Improves Health,40000,40000,,,,Female,Married (monogamous),Yes,Cash only,Family member,All year,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Charcoal Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0
2/2/12 11:03,Orange,F,223,Yes,Yes I can enter the phone number,,Respondent,32,Wood,Yes,5,Yes,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,2-Feb-12,Kabarama,2/2/12,Saves Time and Money,40000,60000,2/2/12,EG1JO8,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,60000,0,1,15000,0,45000,55000,0,0,1,0,"Price lowered to 40,000 sales price, so did not default. ",2-Feb-12,3-Mar-12,24-Apr-12,1,1,Bicycle,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2/2/12 11:43,Yellow,Y,278,No,,,Respondent,66,Wood,Yes,2,No,No,Yes,Yes,Bicycle,None,Respondent,none,2-Feb-12,Kabarama,2/2/12,Improves Health,25000,20000,,,,Female,Widow or Widower,No,,,,Participant does not own phone,,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent,Wife,No we had less than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
2/2/12 12:11,White,J,238,No,No,,Spouse,29,Wood,Yes,5,Yes,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,ok,2-Feb-12,Kabarama,2/2/12,No Message,15000,20000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,0,Bicycle,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
2/2/12 11:55,Yellow,U,267,No,Yes I can enter the phone number,,Respondent,21,Wood,Yes,6,No,No,Yes,Yes,Bicycle,Built-in Mud Stove,Spouse,none,2-Feb-12,Kabarama,2/2/12,Improves Health,15000,20000,,,,Female,Married (monogamous),No,,,,Participant does not own phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Spouse,Husband,No we had more than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0
2/2/12 12:39,Yellow,N,247,No,No,,Spouse,53,Wood,No,,No,No,Yes,Yes,Bicycle,None,Respondent,none,2-Feb-12,Kabarama,2/2/12,Improves Health,15000,20000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,,,,,,,,,,,,,,,,,0,0,Bicycle,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1
2/2/12 12:34,Orange,S,261,Yes,No,,Spouse,25,Wood,No,,No,No,Yes,Yes,Bicycle|Motorcycle,None,Respondent,o,2-Feb-12,Kabarama,2/2/12,Saves Time and Money,20000,40000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Motorcycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,,,,,,,,,,,,,,,,,0,1,Bicycle|Motorcycle,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1
2/2/12 11:27,White,K,241,Yes,Yes but I don`t know the phone number,,Respondent,21,Wood,Yes,2,No,No,Yes,Yes,Bicycle,Built-in Mud Stove,Respondent & Spouse Jointly,ok,2-Feb-12,Kabarama,2/2/12,No Message,10000,12000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1
2/2/12 12:49,Pink,F,224,Yes,Yes I can enter the phone number,,Spouse,50,Wood,Yes,6,Yes,Yes,No,No,Bicycle,None,Respondent & Spouse Jointly,no,2-Feb-12,Kabarama,2/2/12,"Time, Money and Health",27000,30000,,,,Male,Married (monogamous),Yes,Cash only,Non-family member,All year,Participant owns phone,Spouse owns phone,Yes,6-10 cows,Bicycle,No,Yes,Wood,Yes,Yes,No,No,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
2/2/12 11:26,Pink,H,232,Yes,Yes I can enter the phone number,,Respondent,40,Wood,Yes,3,No,No,Yes,Yes,Car,Charcoal Stove,Respondent & Spouse Jointly,no,2-Feb-12,Kabarama,2/2/12,"Time, Money and Health",10000,12000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,6-10 cows,Car,No,Yes,Wood,No,No,Yes,Yes,Charcoal Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Car,0,1,0,1,0,1,1,2,1,1,1,1,1,1,0,1
2/2/12 10:56,Orange,Z,279,Yes,No,,Respondent,40,Wood,Yes,7,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,none,2-Feb-12,Kabarama,2/2/12,Saves Time and Money,20000,30000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had more than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2/2/12 10:57,White,B,212,No,Yes but I don`t know the phone number,,Respondent,40,Wood,Yes,7,Yes,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,None,2-Feb-12,Kabarama,2/2/12,No Message,5000,8000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
2/2/12 10:59,Yellow,H,233,No,No,,Spouse,82,Wood,Yes,3,Yes,No,Yes,Yes,None,None,Respondent & Spouse Jointly,good,2-Feb-12,Kabarama,2/2/12,Improves Health,20000,20000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse does not own phone,No,,None,No,Yes,Wood,Yes,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,0,None,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
2/2/12 10:47,Pink,V,268,No,No,,Spouse,68,Wood,Yes,7,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,no,2-Feb-12,Kabarama,2/2/12,"Time, Money and Health",15000,15000,,,,Male,Married (polygamous),Yes,Cash only,Self-employed,All year,Participant does not own phone,Spouse does not own phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,0,None,0,0,0,1,0,1,0,2,1,0,1,1,1,1,1,1
2/2/12 11:05,Pink,E,220,Yesnonumber,No,,Spouse,32,Wood,Yes,2,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,no,2-Feb-12,Kabarama,2/2/12,"Time, Money and Health",15000,20000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,1,None,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
2/2/12 11:10,Pink,L,243,No,Yes but I don`t know the phone number,,Respondent,24,Wood,Yes,4,Yes,Yes,No,No,Bicycle,None,Spouse,no,2-Feb-12,Kabarama,2/2/12,"Time, Money and Health",15000,12000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant does not own phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,Yes,Yes,No,No,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1
2/2/12 10:22,Orange,R,258,Yes,No,,Spouse,26,Wood,No,,No,No,Yes,Yes,None,None,Respondent,none,2-Feb-12,Kabarama,2/2/12,Saves Time and Money,20000,40000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Non-family member,Seasonal,Participant owns phone,Spouse does not own phone,No,,None,No,No,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,,,,,,,,,,,,,,,,,0,1,None,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0
2/2/12 12:54,Pink,R,259,Yes,No,,Spouse,64,Wood,Yes,6,Yes,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,no,2-Feb-12,Kabarama,2/2/12,"Time, Money and Health",20000,25000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
2/2/12 12:40,Pink,I,235,Yes,Yes I can enter the phone number,,Respondent,35,Wood,Yes,5,No,No,Yes,Yes,Car,Charcoal Stove,Spouse,no,2-Feb-12,Kabarama,2/2/12,"Time, Money and Health",30000,60000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Car,Yes,Yes,Wood,No,No,Yes,Yes,Charcoal Stove,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,1,Car,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
2/2/12 10:35,Orange,P,252,Yes,,,Respondent,50,Wood,Yes,8,No,Yes,Yes,Yes,Bicycle,None,Respondent,none,2-Feb-12,Kabarama,2/2/12,Saves Time and Money,10000,15000,,,,Female,Widow or Widower,Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,,No,,Bicycle,No,Yes,Wood,No,Yes,Yes,Yes,None,Respondent,Wife,Respondent,Wife,Yes,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
2/2/12 11:24,Yellow,O,251,Yes,No,,Spouse,34,Wood,Yes,6,No,No,Yes,Yes,None,None,Respondent,none,2-Feb-12,Kabarama,2/2/12,Improves Health,10000,20000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,Yes,,,,,,,,,,,,,,,,0,1,None,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1
2/2/12 10:24,White,D,219,Yes,Yes but I don`t know the phone number,,Respondent,42,Wood,Yes,6,No,No,Yes,Yes,Bicycle,Built-in Mud Stove,Respondent & Spouse Jointly,ok,2-Feb-12,Kabarama,2/2/12,No Message,20000,20000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,2,1,1,1,1,1,1,0,1
2/2/12 10:30,Yellow,V,270,Yes,Yes I can enter the phone number,1,Respondent,28,Wood,Yes,3,No,Yes,Yes,Yes,None,Built-in Mud Stove,Respondent & Spouse Jointly,ok,2-Feb-12,Kabarama,2/2/12,Improves Health,15000,20000,,,,Female,Married (monogamous),No,,,,Participant owns phone,Spouse owns phone,No,,None,No,Yes,Wood,No,Yes,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,1,1,1,2,1,1,1,0,1,1,0,0
2/2/12 11:47,Orange,I,234,Yes,No,,Spouse,26,Wood,No,,Yes,Yes,Yes,Yes,Bicycle,None,Respondent,none,2-Feb-12,Kabarama,2/2/12,Saves Time and Money,10000,20000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Spouse,Wife,Respondent,Husband,,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1
